Student_id,C200,C300,C400,C500,F100,S100,H100,L100,M000,M100,M200,M300,M400,X100,Final Grade
2275051,94.36,89.54,82.84,87.82,100,96.99,93.36,90.83,89.5,100,85.85,87.97,89.6,90.36,91.3586
2275151,81.46,89.39,88.09,92.67,91.61,94.92,87.27,93.44,99.55,94.68,99.11,89.01,91.57,89.98,91.625
2275251,91.3,94.08,93.55,91.17,100,92.87,86.12,88.02,90.24,88.82,84.12,90.23,84.21,96.7,90.8164
2275351,98.9,91.53,88.81,98.9,94.43,87.84,97.89,92.38,100,95.64,98.65,95,96.42,89.67,94.7186
2275451,89.2,92.85,90.7,92.89,98.51,81.31,92.16,96.73,95.6,88.78,93.93,89.12,95.81,92.97,92.1829
2275551,99.31,87.45,77.47,98.37,88.86,94,87.84,93.25,99.61,88.66,89.56,83.33,84.94,82.61,89.6614
2275651,92.73,86.11,89.31,92.5,96.41,86.45,97.96,87.85,97.07,92.94,98.63,92.88,97,89.13,92.6407
2275751,90.06,94.14,98.78,85.11,88.19,88.75,92.84,92.71,87.25,85.14,88.49,93.14,89.15,92.92,90.4764
2275851,88.19,90,94.67,94.89,93.84,86.48,83.02,90.79,95.68,78.47,82.55,85.67,90.32,91.91,89.0343
2275951,90.23,86.43,85.99,96.22,100,89.22,83.76,95.93,78.04,98.11,95.82,88.64,96.19,89.02,90.9714
2207650,99,89.69,87.99,98.32,87.6,85.36,88.77,92.68,92.77,83.49,89.89,85.12,84.77,88.29,89.5529
2276051,94.68,94.04,95.93,93.97,86.74,89.17,87.13,90.14,86.4,90.11,93.02,83.15,97.27,95.99,91.2671
2276151,96.6,90.52,85.92,88.1,88.43,83.31,94.01,80.95,95.3,88.39,92.87,97.89,100,83.16,90.3893
2276251,87.02,94.33,93.78,93.31,90.61,88.95,90.85,88.59,82.43,92.67,87.54,82.63,90.62,96.56,89.9921
2276351,93.66,84.31,90.51,84.95,91.11,92.63,92.39,95.9,85.73,95.98,91.18,84.32,83.86,98.37,90.35
2276451,87.51,92.55,88.56,95.57,80.04,94.83,92.47,98.42,88.79,89.26,89.92,90.79,99.45,87.32,91.1057
2276551,83.93,92.96,92.91,94.71,100,93.96,95.48,94.28,93.27,89.76,97.85,95.69,98.13,85.8,93.4807
2276651,92.25,97.24,91.3,92.86,97.71,100,90.13,100,92.63,96.07,93.17,91.45,95.22,84.57,93.9
2276751,91.9,91.58,100,99.96,87.11,85.65,100,90.61,94.78,94.98,97.51,81.95,89.26,91.3,92.6136
2276851,97.64,92.66,92.72,90.73,93.86,97.18,92.64,100,87.3,98.82,99.18,97,94.07,98.66,95.1757
2276951,92.25,90.04,93.8,86.52,86.24,90.48,96.21,87.88,94.14,89.12,88.63,94.17,85.49,95.02,90.7136
2207750,88.22,94.86,78.2,93.61,86.57,100,85.89,100,90.78,89.42,91.63,91.47,100,94.49,91.7957
2277051,93.9,88.58,82.43,93.61,95.09,90.58,100,92.9,95.66,94.45,88.54,91.95,88.48,94.14,92.165
2277151,95.35,90.71,87.77,88.65,92.56,91.65,91.33,96.71,91.86,92.28,93.07,85.97,87.83,89.73,91.105
2277251,92.85,89.53,90.42,100,91.52,100,98.42,95.54,86.6,83.58,93.79,91.88,100,93.22,93.3821
2277351,96.87,90.52,84.3,93.22,94.54,93.9,86.04,93.49,96.36,88.87,92.21,100,83.11,91.44,91.7764
2277451,97.79,80.27,93.2,93.34,92.86,94.24,93.02,96.84,88.18,92.25,85.59,94.04,87.05,86.49,91.0829
2277551,89.34,96.64,91.49,94.39,93.87,83.24,82.82,95.65,84.9,100,93.16,92.08,93.56,88.48,91.4014
2277651,100,95.39,89.73,92.72,88.72,91.34,92.61,95.96,94.47,87.39,95.83,86.86,91.91,95.91,92.7743
2277751,92.32,89.28,88.15,94.99,94.21,88.17,91.27,94.08,89.95,94.7,92.21,91.83,87.62,90.67,91.3893
2277851,90.59,98.07,91.09,95.85,88.07,94.76,98.08,87.61,88.58,97.93,98.15,87.38,91.35,77.93,91.8171
2207850,86.33,84.56,84.24,87.96,91.86,90.48,97.31,86.71,95.95,93.19,96.22,95.35,88,86.65,90.3436
2207950,94.32,90.44,85.02,93.75,86.94,86.36,91.12,88.51,100,98.43,92.4,86.23,96,92.49,91.5721
2208050,93.62,89.31,87.37,93.07,93.75,88.55,97.76,86.29,90.64,85.81,96.92,100,82.44,92.06,91.2564
2208150,95.09,91.28,95.89,95.61,96.33,82.2,94.96,85.4,99.67,86.88,93.25,92.21,93.74,91.16,92.405
2208250,90.33,94.98,96.18,100,87.69,88,80.55,94,92.64,95.19,86.29,95.09,94.17,90.66,91.8407
2208350,84.77,83.73,92.56,94.73,85.2,92.33,90.29,93,86.7,99.48,91.76,95.14,89.89,98.22,91.2714
2208450,84.1,94.69,93.64,92.04,95.93,94.53,96.29,92.25,90.04,95.56,90.95,95.55,89.08,88.39,92.36
2208550,88.98,100,93.97,92.55,89.65,95.8,86.58,94.11,90.95,91.09,99.25,96.47,88.17,88.83,92.6
2208650,89.46,92.13,99.61,80.62,85.97,100,88.11,92.78,89.88,87.06,90.47,97.24,91.31,98.42,91.6471
2208750,91.73,80.15,88.33,100,87.63,92.8,84.42,91.51,98.76,96.56,90.33,92.72,86.99,85.1,90.5021
2208850,89.67,90.66,100,84.86,91.42,94.19,100,90.52,92.04,95.91,89.45,91.49,84.55,96.24,92.2143
2208950,85.26,96.42,91.1,89.89,99.75,93.33,93.04,87.53,92.37,95.58,89.29,95.18,85.34,91.89,91.855
2209050,97.74,86.45,89.86,86.08,94.42,94.78,88.18,93.17,100,97.9,95.93,91.3,96.34,91.7,93.1321
2209150,93.75,93.5,86.39,82.99,92.19,84.5,87.75,91.52,95.54,89.08,94.45,83.68,88.9,98.14,90.17
2209250,92.57,92.54,82.33,95.82,90.47,79.13,93.1,87.27,79.73,97.49,84.57,100,95.06,95.65,90.4093
2209350,93.03,92.14,88.13,93.44,100,90.74,86.04,82.55,89.01,85.37,97.88,95.83,90.07,94.23,91.3186
2209450,95.78,91.69,86.26,90.18,95.53,91.08,100,95.57,92.13,87.39,89.57,92.03,91.51,95.77,92.4636
2209550,96.67,95.05,90.01,85.38,91.94,95.95,90.7,84.23,89.89,99.7,95.7,92.67,86.66,81.62,91.155
2209650,98.92,94.5,89.88,93.16,85.99,94.62,88.69,86.5,94.45,87.8,97.62,99.24,91.67,96.71,92.8393
2209750,88.81,93.66,94.48,96.78,88.2,92.1,87.03,96.87,91.56,91.65,89.67,95.87,95.81,96.88,92.8121
2209850,90.5,92.54,100,87.55,89.74,93.65,94.69,94.19,95.34,91.83,89.86,86.78,100,91.38,92.7179
2209950,88.54,90.53,91.48,89.85,96.28,90.64,88.9,94.35,95.03,92.54,92.12,97.1,89.88,92.63,92.1336
2300151,90.55,90.9,91.77,93.36,92.82,91.56,92.61,83.87,94.91,84.57,93.33,91.58,90.3,89.34,90.8193
2300251,86.06,100,96.71,93.76,85.32,91.7,93.66,85.47,95.45,88.95,89.11,87.12,88.42,89.93,90.8329
2300351,100,83.99,90.91,88.71,86.8,98.6,86.21,81.21,92.04,90.14,82.55,89.45,90.8,96.14,89.825
2300451,87.17,98.82,81.94,93.91,90.21,95.61,87.67,93.76,89.76,100,90.45,88.59,83.16,90.17,90.8014
2300551,87.68,87.59,90.28,92.16,90.71,83.67,90.99,100,93.13,93.53,87.02,83.05,94.16,100,90.9979
2300651,92.8,90.59,96.57,85.26,95.43,91.82,92.55,81.53,100,95.41,90.53,93.05,97.91,89.6,92.3607
2300751,89.53,89.37,84.17,93.13,84.11,90.58,89.45,86.31,100,90.74,94.04,95.41,89.57,87.08,90.2493
2300851,82.44,94.83,89.67,92.47,82.23,100,92.49,96.77,89.48,89.4,98.35,89.12,93.5,88.19,91.3529
2300951,86.72,89.52,92.78,92.72,94.78,88.41,94.62,86.25,96.41,90.81,91.99,94.88,92.05,89.37,91.5221
2300150,100,89.96,89.71,88.5,78.08,91.93,86.36,81.98,91.67,79.9,88.92,83.24,98.39,92.21,88.6321
2301051,88.9,94.61,96.42,87.14,93.22,94.96,93.45,89.28,87.63,89.68,90.01,100,93.37,85.63,91.7357
2301151,91.33,99.38,98.12,91.6,89.65,84.47,87.98,89.88,94.44,92.38,92.48,94.78,97.77,92.79,92.6464
2301251,98.05,94.98,94.78,87.4,83.87,93.36,91.39,91.31,93.23,91.01,91.81,90.96,97.49,96.92,92.6114
2301351,88.85,100,95.62,93.32,92.51,85.36,94.29,90.45,91.03,94.91,99.93,89.3,84.66,100,92.8736
2301451,93.07,97.46,97.63,92.66,84.49,86.06,89.75,100,93.68,83.66,86.59,100,93.03,87.22,91.8071
2301551,87.52,79.99,87.4,89.86,97.87,95.66,91.9,95.8,85.01,94.07,85.24,94.57,95.35,91.85,90.8636
2301651,89.72,100,94.39,84.13,85.31,86.33,97.03,99.45,96.36,79.42,84.19,94.09,81.44,94.06,90.4229
2301751,88.57,91.96,84.33,100,94.09,92.08,97.67,87.1,92.15,92.73,97.29,99.49,89.31,92.17,92.7814
2301851,95.95,91.28,88.12,92.52,88.74,99.52,82.4,85.51,93.33,100,96.35,91,89.7,100,92.4586
2301951,87.02,95.33,90.65,92.81,90.82,95.98,86.79,84.88,90.15,92.83,92.25,96.58,90.87,95.02,91.57
2300250,90.03,100,90.89,94.74,100,95.57,97.28,94.73,88.14,96.71,90.26,90.21,92.96,96.31,94.1307
2302051,91.56,91.16,91.86,95.76,81.62,95.78,97.62,94.22,82.84,94.12,90.78,92.72,88.34,90.92,91.3786
2302151,88.5,88.31,86.71,90.63,92.41,95.28,88.1,93.3,93.59,87.44,87.05,97.71,98.28,89.06,91.1693
2302251,90.51,94.65,94.56,93.09,95.9,84.49,86.65,93.26,93.09,83.75,90.81,96.96,89.88,93.89,91.535
2302351,98.16,85.97,92.55,93.5,88.64,94.68,84.09,88.44,96.26,95.16,91.36,93.21,90.8,97.1,92.1371
2302451,80.88,92.74,86.62,93.89,97.8,91.49,99.09,85.95,85.05,90.36,92.89,84.74,89.48,91.68,90.19
2302551,89.05,94.57,90.32,93.07,90.23,90.25,100,82.28,95.54,100,93.57,96.11,100,91.9,93.3493
2302651,88.99,85.69,93.72,91.04,84.67,94.74,81.75,96.75,79.13,93.79,99.4,82.23,90.57,94.78,89.8036
2302751,86.63,85.35,86.27,90.84,97.52,89.76,94.68,89.18,86.38,98.01,92.01,85.21,82.22,97.35,90.1007
2302851,92.69,94.38,89.89,81.54,94.02,91.04,100,94.36,89.47,94.03,90.39,94.38,82.87,96.92,91.8557
2302951,86.8,92.97,94.06,91.87,90.92,87.95,90.43,86.28,89.95,94.25,83.21,95.95,94.68,89.68,90.6429
2300350,88.12,91.72,91.31,95.99,93.33,94.47,92.14,94.61,87.65,86.15,89.58,93.78,91.77,84.67,91.0921
2303051,83.4,89.04,91.65,93.66,86.86,81.45,89.08,91.91,84.46,94.77,88.39,93.62,98.17,93.34,89.9857
2303151,94.93,97.18,87.15,85.51,92.97,100,88.64,92.79,90.86,88.97,97.38,89.21,88.82,98.49,92.35
2303251,85.45,97.26,95.85,87.12,88.09,91.19,91.02,87.11,87.49,89.8,91.38,100,92.24,91.11,91.0793
2303351,84.3,97.74,91.8,98.88,89.55,95.55,89.81,96.86,96.81,89.57,100,92.2,93.37,87.62,93.1471
2303451,91.31,96.94,98.92,92.62,91.64,89.89,92.2,93.03,90.34,93.63,90.63,85.91,93.26,98.98,92.8071
2303551,84.06,89.06,88.15,90.16,95.08,91.16,94.51,89.74,94.09,91.65,94.59,99.52,100,90.7,92.3193
2303651,96.63,98.33,94.73,84.64,95.33,91.97,100,96.02,92.17,90.87,86.28,85.38,80.65,94.24,91.9457
2303751,91.09,91.6,85.08,84.85,99.39,94.47,96.05,97.43,89.31,100,85.41,88.56,91.99,100,92.5164
2303851,93.6,85.84,89.46,87.3,91.9,91.62,94.54,93.32,88.83,90.92,85.59,100,82.69,91.39,90.5
2303951,88.98,83.23,91.25,90.76,93.16,95.25,98.71,100,88.77,88.69,91.37,92.13,92.67,90.73,91.8357
2300450,88.95,99.64,89.24,90.41,86.28,85.45,84.93,85.29,95.08,98.07,97.52,100,92.62,76.36,90.7029
2304051,91.76,93.33,94.3,83.64,100,94.09,83.63,90.89,96.26,97.64,85.65,85.06,89.89,95.2,91.5243
2304151,90.36,91.83,94.03,95.57,83.69,93.82,84.12,77.59,86.15,90.41,92.78,93.16,95.3,91.28,90.0064
2304251,94.84,91.81,92,96.03,93.99,95.76,89.04,89.54,89.17,94.52,94.03,89.49,88.87,99.69,92.77
2304351,84.32,100,90.08,94.42,86.03,89.29,94.78,94.07,90.22,91.85,94.19,90.7,92.32,85.66,91.2807
2304451,97.5,91.72,94.62,91.32,90.12,97.02,94.63,85.29,89.91,88.27,85.24,94.87,90.87,94.96,91.8814
2304551,92.74,87.52,96.79,89.37,90.15,92.86,89.96,94.32,82.85,95.27,91.57,100,92.2,95.47,92.2193
2304651,91.32,89.91,89.29,100,98.07,97.28,92.77,97.42,87.38,92.31,95.86,88.39,95.65,98.2,93.8464
2304751,80.86,96.37,92.38,85.06,87.89,94.84,97.3,93.89,92.67,90.38,95.05,92.27,83.36,87.45,90.6979
2304851,93.91,100,97.22,95.19,89.39,90.09,96.15,97.96,92.27,87.32,88.91,92.98,81.62,91.18,92.4421
2304951,91.5,92.76,94.42,89.68,87.43,87.01,98.6,96.54,86.94,93.11,96.12,88.95,91.14,96.51,92.1936
2300550,93.35,91.52,91.86,87.19,81.44,94.4,84.33,84.8,89.85,85.49,100,93.43,92.87,89.99,90.0371
2305051,92.76,88.05,96.54,92.88,93.06,90.01,80.43,97.52,97.94,100,99.75,79.41,94.52,88.08,92.2107
2305151,88.87,96.57,99.53,96.89,100,91.64,91.23,99.33,95.43,88.09,90.1,85.07,94.98,97.1,93.9164
2305251,85.31,98.74,99.99,85.89,86.35,100,95.39,87.46,97.3,92.88,91.14,90.4,92.46,100,93.0936
2305351,92.44,93.27,85.56,92.73,83.16,87.16,93.07,91.9,92.72,100,98.42,94.84,93.5,93.37,92.2957
2305451,83.8,97.28,94.79,99.12,90.56,100,100,93.24,92.9,83.86,95.42,90.23,94.4,100,93.9714
2305551,100,96.07,87.02,84.53,95.51,87.93,93.2,83.53,99.34,98.91,88.51,90.12,81.3,91.39,91.24
2305651,92.05,95.35,90.8,92.61,92.9,100,91.86,85.39,98.46,90.6,97.63,89.08,94.7,89.52,92.925
2305751,91.27,87.97,88.59,92.9,95.74,91.1,99.16,97.18,90.87,89.64,100,98.16,90.71,90.32,93.115
2305851,85.92,94.41,94.64,89.32,99.08,89.09,89.6,100,84.22,83.9,90.6,92.06,86.8,86.96,90.4714
2305951,100,100,88.62,98.31,98,95.54,86.24,98.59,97.48,96.52,88.45,89.61,97.81,90.39,94.6829
2300650,91.91,92.8,92.15,88.48,97.25,98.13,93.41,87.82,96.78,99.81,96.75,96.52,83.16,93.1,93.4336
2306051,93.63,93.64,85.47,93.07,89.94,88.39,94.53,95.16,84.47,81.35,91.25,96.82,91.56,95.13,91.0293
2306151,93.61,89.06,95.49,100,88.97,90.94,93.08,93.16,88.08,95.79,91.64,89.44,88.25,89.68,91.9421
2306251,89.62,89.34,92.67,87.22,90.23,94.71,93.7,91.09,85.26,98.64,97.4,91.76,87.45,100,92.0779
2306351,100,89.32,91.22,91.11,95.93,89.37,96.88,94.15,82.06,85.75,90.46,98.28,92,91.84,92.0264
2306451,87.76,93.38,92.25,87.89,89.24,94.45,95.37,96.86,90.66,89.07,86.66,94.99,88.09,93.65,91.4514
2306551,89.44,98.69,98.35,93.4,94.89,93.86,98.93,96.81,91.59,87.21,92.13,86.4,89.83,91.27,93.0571
2306651,97.9,80.93,91.62,92.18,88.88,87.98,88.43,81.74,96.41,86.99,91.61,93.67,91.3,89.23,89.9193
2306751,88.27,98.04,88.78,90.87,91.82,90.07,95.45,90.73,85.34,91.86,84.85,98.59,92.54,92.5,91.4079
2306851,96.13,95.33,86.39,99.99,94.08,100,98.42,98.12,87.82,85.64,95.43,90.76,88.01,94.02,93.5814
2306951,93.88,91.97,91.59,83.8,85.98,84.14,94.16,87.66,93.4,87.77,98.58,100,97.56,90.34,91.4879
2300750,92.33,89.87,87.31,85.21,91.74,95.32,92.67,91.46,92.32,83.76,90.1,83.83,88.1,95.78,89.9857
2307051,95.32,96.27,97.26,100,86.69,89.18,86.94,90.58,92.06,93.33,91.04,92.59,90.16,88.89,92.165
2307151,89.7,93.47,90.64,82.09,94.94,97.48,87.97,92.89,92.82,92.69,88.8,86.72,88.65,88.72,90.5414
2307251,99.07,90.72,84.4,95.14,96.54,89.3,87.55,98.46,91.16,81.93,93.3,93.85,97.2,91.72,92.1671
2307351,97.29,88,95.04,92.12,82.7,84.35,94.9,90.11,88.38,86.48,93.79,93.42,96.97,98.58,91.5807
2307451,81.97,94.54,91.37,94.81,82.03,92.35,87.56,87.72,92.46,91.04,100,86.88,93.58,93.49,90.7
2307551,87.43,90.51,87.36,86.29,86.59,93.85,98.32,90.06,92.86,100,94.73,93.53,100,94.41,92.5671
2307651,89.45,82.43,87.79,89.24,92.28,96.25,95.13,89.34,88.66,92.33,84.96,97.22,86.91,95.01,90.5
2307751,94.49,96.68,92.41,100,94.52,91.14,91.5,100,96.26,93.29,95.39,95.37,86.24,84.86,93.725
2307851,86.63,92.58,92.57,90.49,92.78,93.31,88.93,78.18,89.39,87.14,97.51,95.02,97.83,97.33,91.4064
2307951,90.53,96.89,89.05,90.75,98.85,93.18,88.1,92.25,86.41,89.07,90.7,90.12,95.34,85.11,91.1679
2300850,96.9,91.5,90.39,91.83,90.34,94.64,94.43,91.75,96.04,91.44,94.02,85.01,90.17,89,91.9614
2308051,82.77,95.35,95.25,96.31,97.14,94.68,90.37,93.46,82.44,83.16,100,97.66,91.42,88.85,92.0614
2308151,87.23,91.42,79.51,91.66,99.4,87.78,95.31,95.59,88.58,96.47,89.06,92,86.79,99.31,91.4364
2308251,96.45,90.75,84.48,97.06,90.44,93.7,97.93,90.61,86.03,90.92,90.81,85.87,91.55,100,91.9
2308351,96.78,91.46,98.77,91.34,89.75,90.03,89.96,93.54,82.48,88.51,100,82.31,88.51,89.46,90.9214
2308451,94.43,95.49,93.33,99.38,92.39,87.69,87.35,90.98,86.57,92.58,100,88.11,85.94,94.77,92.0721
2308551,89.61,83.17,85.47,98.66,90.71,92.01,89.81,94.44,86.34,97.05,90.22,94.89,85.58,93.8,90.84
2308651,98.87,77.93,95.51,85.24,89.57,96.17,88.49,93.44,84.98,99.35,90.44,93.46,89.5,90.1,90.9321
2308751,93.84,79.84,91.9,87.99,100,96.44,92.66,94.22,92.86,93.12,84.59,89.51,93.44,92.89,91.6643
2308851,91.23,96.44,86.12,96.89,91.12,95.48,89.71,92.65,88.6,84.97,88.16,89.29,88.87,89.72,90.6607
2308951,87.7,93.49,98,95.92,91.02,87.19,93.94,86.3,97.02,83.94,90.87,91.17,89.21,93.04,91.3436
2300950,88.52,96.3,96,87.92,96.32,92.63,91.92,92.79,94.96,100,91.83,96.5,99.18,95.97,94.3457
2309051,83.65,81.41,92.56,89.71,87.38,93.7,89.2,96.16,96.09,96.53,100,99.93,100,78.97,91.8064
2309151,86.77,88.99,100,97.83,93.63,96.01,86.02,99.2,87.35,88.87,92.95,94.42,93.52,96.22,92.9843
2309251,94.5,93.51,99.08,95.73,95.33,83.66,91.71,93.06,87.01,98.2,87.51,85.78,89.64,87.44,91.5829
2309351,98.65,90.15,91.5,88.14,93.37,99.93,97.82,91.29,93.11,92.36,89.9,94.46,94.77,95.37,93.63
2309451,94.37,92.07,93.49,91.25,100,95.18,88.61,98.39,95.1,85.02,96.05,100,93.9,93.54,94.0693
2309551,100,90.93,91.7,90.18,91.03,93.79,92.79,87.63,88.85,93.86,92.79,98.09,88.9,93.35,92.4207
2309651,92.47,87.5,90.42,75.61,93.4,90.33,82.68,91.94,95.95,91.8,91.83,100,96.4,99.91,91.4457
2309751,95.73,82.05,81.9,88.61,94.27,99.63,84.21,95.39,92.13,91.42,88.17,87.91,84.84,90.85,89.7936
2309851,91.2,96.59,98.96,84.36,87.85,92.57,81.17,88.04,96.24,94.29,81.8,100,100,89.47,91.61
2309951,89.75,94.71,98.38,98.08,94.88,90.18,87.9,90.28,91.72,80.81,93.63,90.91,93.8,93.17,92.0143
2301050,87.63,93.41,86.51,93.06,91.74,99.34,86.48,88.17,92.6,94.37,88.67,100,92.89,85.93,91.4857
2310051,94.38,96.42,98.7,89.11,85.13,92.95,83.87,89,82.85,81.83,97.75,95.35,84.21,93.34,90.3493
2310050,96.36,86.67,93.64,94.69,94.2,100,87.37,90.29,94.27,84.5,80.46,91.98,83.52,91.56,90.6793
2310151,88.45,90.94,98.38,87.7,100,88.61,90.87,92.87,90.81,96.93,91.05,97.07,85.68,83.41,91.6264
2310150,88.63,99.34,90.43,91.97,87.38,80.19,94.81,89.88,98.87,100,97.52,82.26,95.92,85.09,91.5921
2310251,89.58,82.75,94.73,92.51,83.33,94.2,86.78,91.39,83.02,90.43,95.42,95.64,95.41,98.77,90.9971
2310250,82.29,89.5,88.78,91.37,94.97,88.82,88.13,95.55,94.3,86.23,91.77,95.26,91.75,92.52,90.8029
2310351,91.44,93.94,91.92,90.79,89.33,92.64,83.31,92.78,81.25,91.77,93.84,93.57,97.86,96.84,91.52
2310350,90.68,85.23,93.29,87.97,88.59,100,95.73,89.35,92.08,89.23,91.91,84.42,99.02,92.61,91.4364
2310451,87.72,88.61,92.43,90.37,87.69,98.81,94.71,87.59,99.85,93.13,94.42,89.8,100,85.55,92.1914
2310450,91.35,94.71,99.56,91.21,100,96.78,82.38,89.25,99.49,87.51,83.63,100,94.77,93.92,93.1829
2310551,89.83,91.7,96.86,92.09,86.93,95.14,97.33,94.48,97.31,87.77,88.34,93.68,98.26,97.68,93.3857
2310550,100,95.09,91.49,95.68,82.43,92.48,94.67,88.04,95.45,100,96.44,96.89,89.16,84.58,93.0286
2310651,83.86,87.4,86.97,88.91,95.96,96.65,88.61,98.16,95.97,95.72,98.38,91.92,84.92,89.64,91.6479
2310650,99.62,90.07,96.76,98.53,89.05,100,97.31,86.09,100,88.34,74.99,100,88.53,91.88,92.9407
2310751,91.78,98.81,85.1,87.03,89.08,84.3,89.87,93.23,83.53,97.1,84.31,95.87,98.86,100,91.3479
2310750,94.39,89.47,96.14,87.42,84.8,95.54,92.71,95.49,88.49,80.29,95.38,100,95.04,87.16,91.5943
2310851,84.09,89.07,97.1,91.51,97.13,96.71,94.17,99.75,89.86,84.61,92.49,92.86,82.91,82.8,91.0757
2310850,97.03,94.6,88.22,83.65,100,98.19,100,85.08,91.03,91.09,90.95,90.04,87.81,85.47,91.6543
2310951,95.82,84.96,94.1,89.56,93.7,98.61,96.2,85.98,100,85.09,88.51,85.96,86.36,96.56,91.5293
2310950,98.28,94.29,93.61,95.04,92.66,91.16,100,88.58,88.72,90.03,79.43,91.16,100,96.79,92.8393
2301150,77.56,87.17,84.78,89.03,92.21,99.19,92.78,96.8,89.15,91.62,89.97,93.5,91.28,99.01,91.0036
2311051,100,97.05,97.1,88.48,89.98,95.68,92.44,96.06,87.76,86.14,100,87.8,91.27,91.57,92.9521
2311050,92.28,90.64,97.9,82.91,94.12,88.16,91.13,91.43,86.4,95.09,98.69,96.31,89.52,87.25,91.5593
2311151,92.89,83.91,91.81,97.45,92.95,88.58,100,92.6,82.46,93.16,90.44,92.71,92.85,85.56,91.2407
2311150,92.97,95.91,89.01,87.63,82.16,82.52,93.74,97.97,87.91,98.93,98.18,82.4,94.37,96.05,91.4107
2311251,82.38,95.29,93.59,93.25,96.74,84.36,82.1,84.42,100,87.6,88.53,84.98,99.25,81.77,89.59
2311250,94,96.37,95.82,97.3,94.63,88.66,94.13,80.63,90.4,86.31,89.7,80.61,96.94,91.89,91.2421
2311351,89.6,91.37,94.37,87.62,88.24,90.07,87.18,85.69,91.04,87.31,100,97.94,90.67,99.17,91.4479
2311350,95.51,92.86,92.68,83.33,94,89.26,94.38,99.13,93.41,100,85.3,92.85,92.1,96.93,92.9814
2311451,85.65,83.98,93.46,94,95.17,89.81,88.15,100,95.1,93.35,88.85,85.54,99.52,90.27,91.6321
2311450,97.31,91.15,86.36,92.8,100,96.7,84.54,96.47,91.08,96.73,95.46,82.69,92.84,82.75,91.92
2311551,89.73,95.91,93.11,83.85,88.57,95.66,98.1,96.98,92.46,89.45,86.8,97.2,96.96,91.54,92.5943
2311550,95.5,92.95,89.92,91.01,92.91,88.58,88.88,90.82,87.61,94.16,95.84,87.49,97.18,89.09,91.5671
2311651,90.85,96.4,90.6,89.71,97.94,90.7,87.24,88.78,94.72,90.76,94.05,100,90.13,86.35,92.0164
2311650,87.55,91.38,90.14,93.81,93.81,82.28,100,96.03,95.27,86.74,92.32,98.87,91.34,96.69,92.5879
2311751,96.21,90.11,96.55,93.25,89.99,87.07,90.24,91.43,94.8,100,89.02,92.97,84.18,82.27,91.2921
2311750,89.87,83.45,97.84,93.57,93.95,96.25,85.17,96.75,99.8,89.77,86,92.13,85.64,100,92.1564
2311851,97.95,94.87,96.36,85.03,83.02,97.95,90.32,91.57,96.98,93.21,95.65,97.52,83.71,99.27,93.1007
2311850,90.09,100,85.76,100,92.44,98.18,96.05,96.03,99.45,95.43,89.08,100,86.75,91.08,94.31
2311951,89.42,84.1,100,84.34,86.31,78.51,95.7,97.86,95.14,88.41,93.66,98.96,96.14,98.62,91.9407
2311950,95.75,87.97,90.94,89.86,100,88.05,90.54,84.83,94.42,99.94,93.77,88.84,91.4,94.89,92.2286
2301250,94.04,93.42,87.55,93.61,83.7,79.43,94.9,83.84,100,94.65,100,89.38,93.69,98.26,91.8907
2312051,93.39,87.34,90.71,100,85.43,83.38,91.57,97.36,92.5,80.48,94.06,90.39,97.53,87.25,90.8136
2312151,94.59,92.48,93.25,90.38,90.35,88.86,95.48,95.74,94.25,83.63,88.03,98.19,96.69,83.42,91.81
2312251,96.58,88.88,90.43,85.17,92.3,94.04,97.82,86.4,94.33,84.66,98.28,87.18,91.29,96.38,91.6957
2312351,98.43,88.08,100,86.99,82.68,93.41,97.11,97.95,90.2,90.16,97.08,84.9,93.86,94.41,92.5186
2312451,94.79,91.47,85.41,85.08,86.18,91.77,92.36,94.82,88.16,86.66,90.16,92.18,99.83,91.43,90.7357
2312551,90.78,93.18,89.65,90.41,83.04,89.34,95.71,86.29,91.5,87.95,87.09,93.9,95.29,91.09,90.3729
2312651,82.12,97.1,98.38,96.08,97.57,84.71,98.17,89.78,98.95,98.5,98.85,87.36,83.67,89.68,92.9229
2312751,91.77,93.25,92.49,95.99,89.66,99.15,90.84,93.53,94.37,92.95,88.89,89.33,89.34,97.94,92.8214
2312851,87.83,84.11,91.56,94.22,88.79,87.33,100,79.22,88.26,97.39,92.07,81.64,86.48,96.02,89.6371
2312951,99.52,94.8,88.29,89.98,86.72,88.27,95.27,93.29,91.81,92.86,90.96,88.63,95.56,89.41,91.8121
2301350,89.27,93.11,94.46,89.64,96.86,98.77,96.49,80.32,86.97,97.44,90.46,89.8,91.4,93.51,92.0357
2313051,91.21,96.96,90.55,89.41,100,95.61,98.6,87.55,92.3,86.8,94.68,91.11,90.6,90.42,92.5571
2313151,91.26,88.38,87.6,88.53,87.91,96.96,94.82,92.32,92.37,90.68,85.45,88.91,89.66,93.09,90.5671
2313251,91.18,97.81,91.62,90.03,89.05,92.69,99.78,91.11,80.86,97.45,95.36,100,86.88,91.3,92.5086
2313351,91.08,86.07,97.96,88.87,92.88,83.08,90.83,91.42,96.04,97.59,92,89.4,87.22,97.39,91.5593
2313451,95.29,91.64,92.8,90.58,93.9,90.09,95.63,89.25,94.65,91.04,86.2,94.35,89.31,91.34,91.8621
